,0,1
1168,19.609375,22050
1169,3.234375,22050
1170,3.140625,22050
1171,9.640625,22050
1172,7.25,22050
1173,1.484375,22050
1174,4.6875,22050
1175,8.671875,22050
1176,4.703125,22050
1177,5.09375,22050
1178,3.03125,22050
1179,7.1875,22050
1180,2.90625,22050
1181,6.40625,22050
1182,9.625,22050
1183,34.921875,22050
1184,7.640625,22050
1185,7.328125,22050
1186,13.0625,22050
1187,10.875,22050
1188,16.421875,22050
1189,5.640625,22050
1190,8.21875,22050
1191,8.4375,22050
1192,6.53125,22050
1193,6.921875,22050
1194,6.421875,22050
1195,6.34375,22050
1196,12.953125,22050
1197,8.921875,22050
1198,11.0,22050
1199,6.875,22050
1200,12.296875,22050
1201,10.375,22050
1202,2.640625,22050
1203,44.15625,22050
1204,55.65625,22050
1205,2.625,22050
1206,9.921875,22050
1207,8.53125,22050
1208,9.1875,22050
1209,8.65625,22050
1210,15.875,22050
1211,22.515625,22050
1212,8.515625,22050
1213,8.140625,22050
1214,12.671875,22050
1215,4.5625,22050
1216,9.90625,22050
1217,6.40625,22050
1218,14.671875,22050
1219,5.40625,22050
1220,12.421875,22050
1221,9.515625,22050
1222,10.1875,22050
1223,33.34375,22050
1224,6.859375,22050
1225,3.96875,22050
1226,12.75,22050
1227,22.578125,22050
1228,17.03125,22050
1229,12.171875,22050
1230,7.65625,22050
1231,10.453125,22050
1232,8.703125,22050
1233,12.390625,22050
1234,11.90625,22050
1235,12.4375,22050
1236,5.390625,22050
1237,12.03125,22050
1238,9.8125,22050
1239,2.234375,22050
1240,5.6875,22050
1241,9.234375,22050
1242,9.6875,22050
1243,11.328125,22050
1244,11.140625,22050
1245,4.828125,22050
1246,7.828125,22050
1247,4.328125,22050
1248,18.0,22050
1249,3.078125,22050
1250,1.90625,22050
1251,11.640625,22050
1252,5.3125,22050
1253,7.09375,22050
1254,7.484375,22050
1255,7.453125,22050
1256,8.296875,22050
1257,6.453125,22050
1258,10.90625,22050
1259,6.265625,22050
1260,7.9375,22050
1261,2.765625,22050
1262,10.609375,22050
1263,7.421875,22050
1264,7.09375,22050
1265,6.15625,22050
1266,4.890625,22050
1267,5.875,22050
1268,10.328125,22050
1269,3.65625,22050
1270,3.875,22050
1271,6.234375,22050
1272,10.046875,22050
1273,7.703125,22050
1274,3.171875,22050
1275,11.9375,22050
1276,8.390625,22050
1277,12.484375,22050
1278,4.859375,22050
1279,9.71875,22050
1280,8.859375,22050
1281,2.84375,22050
1282,9.578125,22050
1283,0.8125,22050
1284,3.03125,22050
1285,10.0625,22050
1286,12.0,22050
1287,13.015625,22050
1288,18.453125,22050
1289,31.484375,22050
1290,9.125,22050
1291,4.15625,22050
1292,19.109375,22050
1293,8.96875,22050
1294,3.03125,22050
1295,3.171875,22050
1296,51.671875,22050
1297,10.65625,22050
1298,7.703125,22050
1299,9.859375,22050
1300,2.546875,22050
1301,10.75,22050
1302,7.828125,22050
1303,10.984375,22050
1304,10.515625,22050
1305,3.875,22050
1306,7.71875,22050
1307,7.640625,22050
1308,3.078125,22050
1309,6.203125,22050
1310,7.75,22050
1311,6.484375,22050
1312,3.40625,22050
1313,8.90625,22050
1314,6.328125,22050
1315,9.3125,22050
1316,7.0,22050
1317,5.796875,22050
1318,10.125,22050
1319,7.015625,22050
1320,13.140625,22050
1321,14.359375,22050
1322,15.765625,22050
1323,26.578125,22050
1324,13.234375,22050
1325,30.140625,22050
1326,11.328125,22050
1327,14.796875,22050
1328,12.609375,22050
1329,18.515625,22050
1330,2.125,22050
1331,2.15625,22050
1332,28.921875,22050
1333,15.375,22050
1334,1.9375,22050
1335,22.1875,22050
1336,13.46875,22050
1337,17.53125,22050
1338,16.03125,22050
1339,11.3125,22050
1340,15.609375,22050
1341,18.671875,22050
1342,16.09375,22050
1343,13.953125,22050
1344,27.78125,22050
1345,10.65625,22050
1346,7.25,22050
1347,8.53125,22050
1348,8.4375,22050
1349,53.328125,22050
1350,16.015625,22050
1351,17.109375,22050
1352,21.46875,22050
1353,12.875,22050
1354,11.28125,22050
1355,12.5625,22050
1356,20.015625,22050
1357,14.015625,22050
1358,14.703125,22050
1359,21.40625,22050
1360,19.09375,22050
1361,8.5625,22050
1362,9.65625,22050
1363,11.328125,22050
1364,4.46875,22050
1365,13.984375,22050
1366,2.265625,22050
1367,2.328125,22050
1368,2.609375,22050
1369,6.546875,22050
1370,5.796875,22050
1371,8.109375,22050
1372,0.90625,22050
1373,2.125,22050
1374,9.453125,22050
1375,14.109375,22050
1376,13.921875,22050
1377,2.640625,22050
1378,6.78125,22050
1379,41.46875,22050
1380,51.71875,22050
1381,7.453125,22050
1382,9.671875,22050
1383,10.484375,22050
1384,2.015625,22050
1385,17.953125,22050
1386,14.09375,22050
1387,5.234375,22050
1388,6.671875,22050
1389,14.0,22050
1390,0.703125,22050
1391,15.9375,22050
1392,9.40625,22050
1393,10.796875,22050
1394,12.625,22050
1395,18.859375,22050
1396,10.21875,22050
1397,14.296875,22050
1398,4.078125,22050
1399,14.546875,22050
1400,6.46875,22050
1401,5.125,22050
1402,2.6875,22050
1403,7.765625,22050
1404,9.546875,22050
1405,6.234375,22050
1406,12.6875,22050
1407,13.15625,22050
1408,6.234375,22050
1409,8.484375,22050
1410,26.015625,22050
1411,7.125,22050
1412,8.515625,22050
1413,9.046875,22050
1414,7.921875,22050
1415,5.4375,22050
1416,10.03125,22050
1417,14.46875,22050
1418,18.03125,22050
1419,17.875,22050
1420,4.09375,22050
1421,5.734375,22050
1422,6.90625,22050
1423,6.015625,22050
1424,8.65625,22050
1425,5.203125,22050
1426,1.90625,22050
1427,5.40625,22050
1428,4.171875,22050
1429,2.84375,22050
1430,5.859375,22050
1431,3.953125,22050
1432,1.65625,22050
1433,8.09375,22050
1434,14.40625,22050
1435,2.53125,22050
1436,10.96875,22050
1437,7.390625,22050
1438,4.5,22050
1439,5.96875,22050
1440,3.265625,22050
1441,4.4375,22050
1442,7.296875,22050
1443,8.796875,22050
1444,9.890625,22050
1445,8.640625,22050
1446,8.609375,22050
1447,9.34375,22050
1448,4.65625,22050
1449,6.984375,22050
1450,8.71875,22050
1451,4.40625,22050
1452,6.75,22050
1453,0.625,22050
1454,1.453125,22050
1455,9.390625,22050
1456,17.109375,22050
1457,11.4375,22050
1458,3.71875,22050
1459,12.265625,22050
1460,7.6875,22050
1461,8.59375,22050
1462,5.125,22050
1463,4.03125,22050
1464,8.328125,22050
1465,15.015625,22050
1466,4.640625,22050
1467,4.59375,22050
1468,8.984375,22050
1469,11.515625,22050
1470,8.703125,22050
1471,9.703125,22050
1472,8.1875,22050
1473,5.09375,22050
1474,5.1875,22050
1475,3.28125,22050
1476,8.578125,22050
1477,7.96875,22050
1478,7.25,22050
1479,15.4375,22050
1480,9.875,22050
1481,8.796875,22050
1482,19.984375,22050
1483,9.109375,22050
1484,9.375,22050
1485,10.5,22050
1486,13.703125,22050
1487,11.5625,22050
1488,5.96875,22050
1489,4.890625,22050
1490,6.75,22050
1491,8.140625,22050
1492,11.75,22050
1493,3.78125,22050
1494,14.84375,22050
1495,16.6875,22050
1496,5.203125,22050
1497,10.8125,22050
1498,16.296875,22050
1499,12.65625,22050
1500,3.171875,22050
1501,10.5625,22050
1502,11.15625,22050
1503,15.53125,22050
1504,13.109375,22050
1505,7.640625,22050
1506,8.28125,22050
1507,9.609375,22050
1508,11.703125,22050
1509,9.296875,22050
1510,5.046875,22050
1511,16.8125,22050
1512,8.828125,22050
1513,16.515625,22050
1514,14.984375,22050
1515,16.78125,22050
1516,10.65625,22050
1517,8.765625,22050
1518,8.21875,22050
1519,12.59375,22050
1520,10.515625,22050
1521,10.0625,22050
1522,15.859375,22050
1523,11.953125,22050
1524,13.71875,22050
1525,10.96875,22050
1526,10.5625,22050
1527,12.90625,22050
1528,19.8125,22050
1529,7.84375,22050
1530,8.546875,22050
1531,8.609375,22050
1532,13.109375,22050
1533,7.578125,22050
1534,7.59375,22050
1535,9.0625,22050
1536,8.359375,22050
1537,5.8125,22050
1538,8.765625,22050
1539,7.84375,22050
1540,8.703125,22050
1541,8.84375,22050
1542,6.203125,22050
1543,10.875,22050
1544,7.25,22050
1545,11.046875,22050
1546,12.3125,22050
1547,9.90625,22050
1548,26.296875,22050
1549,11.421875,22050
1550,15.765625,22050
1551,12.1875,22050
1552,13.0,22050
1553,28.875,22050
1554,2.28125,22050
1555,9.875,22050
1556,8.046875,22050
1557,11.4375,22050
1558,12.578125,22050
1559,4.8125,22050
1560,8.0,22050
1561,5.359375,22050
1562,10.703125,22050
1563,2.5625,22050
1564,4.234375,22050
1565,5.046875,22050
1566,7.6875,22050
1567,5.234375,22050
1568,7.765625,22050
1569,7.609375,22050
1570,6.4375,22050
1571,3.125,22050
1572,4.265625,22050
1573,4.359375,22050
1574,4.3125,22050
1575,9.0625,22050
1576,3.46875,22050
1577,5.59375,22050
1578,5.65625,22050
1579,11.859375,22050
1580,8.21875,22050
1581,6.25,22050
1582,11.84375,22050
1583,7.046875,22050
1584,21.046875,22050
1585,22.625,22050
1586,31.46875,22050
1587,28.71875,22050
1588,26.53125,22050
1589,16.34375,22050
1590,1.015625,22050
1591,77.953125,22050
1592,4.5625,22050
1593,10.171875,22050
1594,79.65625,22050
1595,5.25,22050
1596,4.765625,22050
1597,4.53125,22050
1598,5.265625,22050
1599,13.4375,22050
1600,11.78125,22050
1601,15.328125,22050
1602,6.4375,22050
1603,1.9375,22050
1604,10.265625,22050
1605,10.15625,22050
1606,11.359375,22050
1607,6.703125,22050
1608,11.171875,22050
1609,11.015625,22050
1610,5.984375,22050
1611,16.4375,22050
1612,18.3125,22050
1613,6.546875,22050
1614,2.21875,22050
1615,24.421875,22050
1616,13.75,22050
1617,10.96875,22050
1618,5.359375,22050
1619,20.1875,22050
1620,20.28125,22050
1621,8.046875,22050
1622,8.90625,22050
1623,7.703125,22050
1624,6.609375,22050
1625,32.421875,22050
1626,17.234375,22050
1627,6.859375,22050
1628,9.6875,22050
1629,11.0625,22050
1630,19.375,22050
1631,11.53125,22050
1632,12.453125,22050
1633,18.40625,22050
1634,12.265625,22050
1635,16.390625,22050
1636,5.34375,22050
1637,4.0625,22050
1638,8.8125,22050
1639,7.125,22050
1640,5.171875,22050
1641,6.453125,22050
1642,8.1875,22050
1643,8.828125,22050
1644,8.296875,22050
1645,8.234375,22050
1646,12.6875,22050
1647,15.796875,22050
1648,7.171875,22050
1649,4.625,22050
1650,22.546875,22050
1651,12.8125,22050
1652,13.578125,22050
1653,12.015625,22050
1654,13.765625,22050
1655,7.03125,22050
1656,8.171875,22050
1657,3.859375,22050
1658,5.65625,22050
1659,1.625,22050
1660,9.109375,22050
1661,5.53125,22050
1662,1.59375,22050
1663,7.40625,22050
1664,8.390625,22050
1665,6.015625,22050
1666,5.375,22050
1667,10.21875,22050
1668,7.0,22050
1669,2.390625,22050
1670,4.265625,22050
1671,8.53125,22050
1672,4.203125,22050
1673,7.90625,22050
1674,7.796875,22050
1675,11.0,22050
1676,10.734375,22050
1677,12.703125,22050
1678,7.75,22050
1679,54.96875,22050
1680,36.015625,22050
1681,6.0625,22050
1682,5.609375,22050
1683,9.875,22050
1684,12.4375,22050
1685,10.203125,22050
1686,9.625,22050
1687,55.0,22050
1688,10.546875,22050
1689,17.890625,22050
1690,8.625,22050
1691,12.828125,22050
1692,51.53125,22050
1693,20.640625,22050
1694,5.96875,22050
1695,14.21875,22050
1696,8.359375,22050
1697,8.609375,22050
1698,8.921875,22050
1699,17.40625,22050
1700,91.421875,22050
1701,13.84375,22050
1702,7.84375,22050
1703,50.578125,22050
1704,17.96875,22050
1705,0.875,22050
1706,17.5625,22050
1707,12.234375,22050
1708,8.25,22050
1709,26.703125,22050
1710,21.921875,22050
1711,112.484375,22050
1712,23.140625,22050
1713,6.90625,22050
1714,22.125,22050
1715,5.765625,22050
1716,7.078125,22050
1717,6.484375,22050
1718,11.921875,22050
1719,8.53125,22050
1720,8.84375,22050
1721,9.921875,22050
1722,10.203125,22050
1723,12.84375,22050
1724,15.96875,22050
1725,19.859375,22050
1726,21.203125,22050
1727,15.796875,22050
1728,20.375,22050
1729,27.21875,22050
1730,6.8125,22050
1731,6.71875,22050
1732,6.59375,22050
1733,6.671875,22050
1734,2.96875,22050
1735,13.90625,22050
1736,6.953125,22050
1737,10.53125,22050
1738,8.4375,22050
1739,6.4375,22050
1740,6.4375,22050
1741,15.109375,22050
1742,12.46875,22050
1743,20.0,22050
1744,13.375,22050
1745,9.015625,22050
1746,5.640625,22050
1747,12.28125,22050
1748,10.96875,22050
1749,11.0625,22050
1750,10.984375,22050
1751,11.40625,22050
1752,8.40625,22050
1753,7.4375,22050
1754,18.765625,22050
1755,20.546875,22050
1756,3.328125,22050
1757,6.046875,22050
1758,15.046875,22050
1759,13.359375,22050
1760,14.5,22050
1761,6.125,22050
1762,6.828125,22050
1763,92.296875,22050
1764,79.953125,22050
1765,9.265625,22050
1766,5.078125,22050
1767,10.546875,22050
1768,5.828125,22050
1769,8.578125,22050
1770,6.375,22050
1771,5.125,22050
1772,4.875,22050
1773,4.875,22050
1774,9.96875,22050
1775,6.90625,22050
1776,7.953125,22050
1777,11.734375,22050
1778,9.21875,22050
1779,14.78125,22050
1780,8.859375,22050
1781,10.046875,22050
1782,11.078125,22050
1783,13.59375,22050
1784,16.578125,22050
1785,15.21875,22050
1786,20.921875,22050
1787,20.03125,22050
1788,15.359375,22050
1789,5.21875,22050
1790,2.140625,22050
1791,0.96875,22050
1792,7.46875,22050
1793,3.90625,22050
1794,24.109375,22050
1795,13.234375,22050
1796,10.40625,22050
1797,13.8125,22050
1798,12.984375,22050
1799,10.296875,22050
1800,9.484375,22050
1801,12.9375,22050
1802,12.359375,22050
1803,17.890625,22050
1804,9.59375,22050
1805,12.421875,22050
1806,6.234375,22050
1807,8.96875,22050
1808,13.0625,22050
1809,102.890625,22050
1810,5.1875,22050
1811,5.8125,22050
1812,5.9375,22050
1813,3.6875,22050
1814,4.921875,22050
1815,7.21875,22050
1816,6.078125,22050
1817,5.40625,22050
1818,5.53125,22050
1819,4.921875,22050
1820,12.609375,22050
1821,8.796875,22050
1822,8.203125,22050
1823,8.15625,22050
1824,8.6875,22050
1825,10.4375,22050
1826,11.5625,22050
1827,11.765625,22050
1828,7.234375,22050
1829,91.296875,22050
1830,19.96875,22050
1831,10.1875,22050
1832,19.25,22050
1833,5.984375,22050
1834,14.265625,22050
1835,21.828125,22050
1836,6.625,22050
1837,18.421875,22050
1838,19.703125,22050
1839,26.046875,22050
1840,15.296875,22050
1841,10.28125,22050
1842,25.03125,22050
1843,15.453125,22050
1844,8.328125,22050
1845,15.265625,22050
1846,21.4375,22050
1847,15.65625,22050
1848,3.671875,22050
1849,8.890625,22050
1850,7.625,22050
1851,13.90625,22050
1852,9.21875,22050
1853,9.3125,22050
1854,19.6875,22050
1855,19.953125,22050
1856,7.609375,22050
1857,10.046875,22050
1858,5.5,22050
1859,9.09375,22050
1860,8.71875,22050
1861,11.046875,22050
1862,8.890625,22050
1863,47.640625,22050
1864,109.75,22050
1865,9.265625,22050
1866,7.59375,22050
1867,9.3125,22050
1868,7.65625,22050
1869,7.40625,22050
1870,8.921875,22050
1871,10.734375,22050
1872,64.34375,22050
1873,7.34375,22050
1874,13.34375,22050
1875,29.59375,22050
1876,39.015625,22050
1877,36.6875,22050
1878,4.015625,22050
1879,18.078125,22050
1880,16.25,22050
1881,5.40625,22050
1882,15.046875,22050
1883,37.0625,22050
1884,6.578125,22050
1885,23.578125,22050
1886,41.15625,22050
1887,9.421875,22050
1888,11.71875,22050
1889,8.890625,22050
1890,11.046875,22050
1891,22.828125,22050
1892,13.640625,22050
1893,16.640625,22050
1894,12.3125,22050
1895,27.40625,22050
1896,80.953125,22050
1897,9.84375,22050
1898,17.859375,22050
1899,9.796875,22050
1900,8.046875,22050
1901,6.09375,22050
1902,7.3125,22050
1903,10.421875,22050
1904,9.96875,22050
1905,13.25,22050
1906,12.359375,22050
1907,12.359375,22050
1908,18.75,22050
1909,35.125,22050
1910,8.875,22050
1911,5.671875,22050
1912,13.09375,22050
1913,12.4375,22050
1914,9.109375,22050
1915,6.296875,22050
1916,7.140625,22050
1917,8.859375,22050
1918,7.4375,22050
1919,89.1875,22050
1920,10.1875,22050
1921,13.8125,22050
1922,9.796875,22050
1923,11.359375,22050
1924,14.03125,22050
1925,10.640625,22050
1926,9.65625,22050
1927,84.015625,22050
1928,9.046875,22050
1929,7.375,22050
1930,7.5,22050
1931,6.28125,22050
1932,8.609375,22050
1933,12.65625,22050
1934,6.46875,22050
1935,16.125,22050
1936,16.75,22050
1937,7.65625,22050
1938,9.390625,22050
1939,154.15625,22050
1940,8.296875,22050
1941,22.765625,22050
1942,10.375,22050
1943,15.171875,22050
1944,22.828125,22050
1945,23.84375,22050
1946,6.578125,22050
1947,18.28125,22050
1948,5.703125,22050
1949,14.0,22050
1950,9.0,22050
1951,8.21875,22050
1952,7.765625,22050
1953,5.203125,22050
1954,9.984375,22050
1955,7.296875,22050
1956,9.65625,22050
1957,11.40625,22050
1958,6.859375,22050
1959,10.078125,22050
1960,6.6875,22050
1961,11.671875,22050
1962,15.0625,22050
1963,34.671875,22050
1964,7.140625,22050
1965,9.46875,22050
1966,11.40625,22050
1967,10.5,22050
1968,18.15625,22050
1969,11.609375,22050
1970,16.140625,22050
1971,93.90625,22050
1972,8.84375,22050
1973,8.046875,22050
1974,8.3125,22050
1975,7.890625,22050
1976,8.546875,22050
1977,6.53125,22050
1978,6.390625,22050
1979,9.40625,22050
1980,18.21875,22050
1981,16.796875,22050
1982,13.71875,22050
1983,16.265625,22050
1984,17.5,22050
1985,13.125,22050
1986,7.078125,22050
1987,9.109375,22050
1988,19.0625,22050
1989,10.765625,22050
1990,7.640625,22050
1991,10.90625,22050
1992,13.703125,22050
1993,6.75,22050
1994,7.96875,22050
1995,16.28125,22050
1996,11.328125,22050
1997,15.875,22050
1998,15.03125,22050
1999,17.140625,22050
2000,12.609375,22050
2001,7.21875,22050
2002,7.75,22050
2003,24.09375,22050
2004,4.125,22050
2005,117.140625,22050
2006,24.046875,22050
2007,119.765625,22050
2008,17.375,22050
2009,12.9375,22050
2010,24.765625,22050
2011,14.578125,22050
2012,23.984375,22050
2013,171.265625,22050
2014,162.34375,22050
2015,14.578125,22050
2016,16.21875,22050
2017,11.09375,22050
2018,16.90625,22050
2019,18.125,22050
2020,10.515625,22050
2021,11.4375,22050
2022,16.109375,22050
2023,9.84375,22050
2024,17.109375,22050
2025,17.90625,22050
2026,15.0,22050
2027,42.03125,22050
2028,9.0,22050
2029,72.6875,22050
2030,112.453125,22050
2031,36.390625,22050
2032,26.0,22050
2033,16.140625,22050
2034,13.5,22050
2035,18.125,22050
2036,6.765625,22050
2037,7.421875,22050
2038,34.90625,22050
2039,10.234375,22050
2040,9.28125,22050
2041,24.125,22050
2042,11.921875,22050
2043,9.625,22050
2044,34.65625,22050
2045,108.078125,22050
2046,45.453125,22050
2047,12.1875,22050
2048,10.953125,22050
2049,10.203125,22050
2050,10.859375,22050
2051,16.15625,22050
2052,13.59375,22050
2053,13.5625,22050
2054,12.28125,22050
2055,12.796875,22050
2056,22.65625,22050
2057,18.5625,22050
2058,12.65625,22050
2059,27.140625,22050
2060,9.609375,22050
2061,30.1875,22050
2062,22.546875,22050
2063,14.515625,22050
2064,31.140625,22050
2065,10.609375,22050
2066,17.53125,22050
2067,12.015625,22050
2068,8.6875,22050
2069,11.328125,22050
2070,61.140625,22050
2071,30.328125,22050
2072,18.078125,22050
2073,22.703125,22050
2074,13.78125,22050
2075,21.65625,22050
2076,9.046875,22050
2077,11.328125,22050
2078,10.625,22050
2079,12.390625,22050
2080,10.71875,22050
2081,4.71875,22050
2082,16.1875,22050
2083,16.140625,22050
2084,12.390625,22050
2085,13.890625,22050
2086,8.859375,22050
2087,23.71875,22050
2088,10.25,22050
2089,9.15625,22050
2090,13.078125,22050
2091,11.859375,22050
2092,9.75,22050
2093,10.421875,22050
2094,16.0625,22050
2095,4.734375,22050
2096,14.59375,22050
2097,16.203125,22050
2098,4.703125,22050
2099,6.5,22050
2100,8.109375,22050
2101,10.859375,22050
2102,30.546875,22050
2103,5.546875,22050
2104,119.203125,22050
2105,3.53125,22050
2106,9.5625,22050
2107,7.671875,22050
2108,9.09375,22050
2109,5.53125,22050
2110,7.625,22050
2111,9.015625,22050
2112,7.375,22050
2113,5.25,22050
2114,4.984375,22050
2115,6.46875,22050
2116,3.609375,22050
2117,9.359375,22050
2118,25.640625,22050
2119,77.234375,22050
2120,10.9375,22050
2121,10.375,22050
2122,14.234375,22050
2123,14.40625,22050
2124,9.296875,22050
2125,4.28125,22050
2126,21.140625,22050
2127,15.78125,22050
2128,26.796875,22050
2129,23.765625,22050
2130,14.765625,22050
2131,53.34375,22050
2132,50.78125,22050
2133,25.515625,22050
2134,24.671875,22050
2135,21.609375,22050
2136,26.78125,22050
2137,31.921875,22050
2138,27.21875,22050
2139,39.15625,22050
2140,18.109375,22050
2141,12.09375,22050
2142,14.640625,22050
2143,14.796875,22050
2144,11.125,22050
2145,12.59375,22050
2146,12.5625,22050
2147,13.984375,22050
2148,16.265625,22050
2149,11.203125,22050
2150,11.640625,22050
2151,9.53125,22050
2152,13.984375,22050
2153,16.140625,22050
2154,12.765625,22050
2155,8.65625,22050
2156,12.234375,22050
2157,164.125,22050
2158,42.09375,22050
2159,101.625,22050
2160,69.1875,22050
2161,15.28125,22050
2162,12.90625,22050
2163,13.265625,22050
2164,9.5,22050
2165,9.421875,22050
2166,8.390625,22050
2167,8.90625,22050
2168,18.875,22050
2169,125.28125,22050
2170,12.578125,22050
2171,17.0625,22050
2172,11.90625,22050
2173,17.265625,22050
2174,43.78125,22050
2175,23.046875,22050
2176,9.4375,22050
2177,6.3125,22050
2178,8.046875,22050
2179,8.625,22050
2180,6.15625,22050
2181,8.15625,22050
2182,8.984375,22050
2183,10.46875,22050
2184,23.421875,22050
2185,14.796875,22050
2186,38.59375,22050
2187,39.078125,22050
2188,28.5625,22050
2189,99.0,22050
2190,149.734375,22050
2191,11.875,22050
2192,22.109375,22050
2193,11.015625,22050
2194,14.46875,22050
2195,17.984375,22050
2196,15.640625,22050
2197,6.578125,22050
2198,9.59375,22050
2199,16.390625,22050
2200,12.78125,22050
2201,10.171875,22050
2202,14.921875,22050
2203,10.828125,22050
2204,11.703125,22050
2205,7.953125,22050
2206,8.328125,22050
2207,6.515625,22050
2208,61.65625,22050
2209,15.46875,22050
2210,18.8125,22050
2211,5.03125,22050
2212,6.046875,22050
2213,2.734375,22050
2214,10.734375,22050
2215,6.21875,22050
2216,22.546875,22050
2217,8.84375,22050
2218,7.140625,22050
2219,11.1875,22050
2220,7.453125,22050
2221,10.234375,22050
2222,6.546875,22050
2223,10.71875,22050
2224,0.875,22050
2225,10.359375,22050
2226,7.125,22050
2227,4.890625,22050
2228,7.640625,22050
2229,6.921875,22050
2230,9.71875,22050
2231,7.734375,22050
2232,8.96875,22050
2233,7.96875,22050
2234,7.5,22050
2235,7.6875,22050
2236,6.578125,22050
2237,8.046875,22050
2238,11.5,22050
2239,11.4375,22050
2240,11.390625,22050
2241,6.59375,22050
2242,8.734375,22050
2243,6.25,22050
2244,7.203125,22050
2245,17.453125,22050
2246,11.515625,22050
2247,9.90625,22050
2248,8.609375,22050
2249,12.9375,22050
2250,6.375,22050
2251,8.25,22050
2252,9.21875,22050
2253,7.546875,22050
2254,11.46875,22050
2255,12.203125,22050
2256,6.1875,22050
2257,13.671875,22050
2258,8.234375,22050
2259,13.984375,22050
2260,7.109375,22050
2261,10.75,22050
2262,10.953125,22050
2263,10.359375,22050
2264,9.484375,22050
2265,29.40625,22050
2266,11.09375,22050
2267,5.8125,22050
2268,15.359375,22050
2269,11.765625,22050
2270,6.28125,22050
2271,18.0,22050
2272,10.375,22050
2273,15.1875,22050
2274,11.671875,22050
2275,34.765625,22050
